商品名称,券后价,店铺名称,好评数
镭拓（Rantopad）H7+ 包边游戏鼠标垫 超大号仿肤桌垫 加厚键盘垫 皮纹深灰,52.6,镭拓京东自营旗舰店,7000
安尔碘III型碘伏消毒60ml 无痛碘无酒精医用家用新生儿伤口创口磕碰防感染杀菌抗菌抑菌替碘酒红药水紫药水,5.61,洁芙柔健康京东自营旗舰店,3700
来伊份大麻花面包酸奶味600g 手撕面包营养早餐办公室休闲零食下午茶 ,25.9,来伊份京东自营旗舰店,58000
植护安睡裤姨妈安全裤卫生巾安心裤拉拉裤女经期夜用防漏裤XL码*15片,22.9,植护京东自营旗舰店,600
NVV 手机支架 桌面ipad支架平板懒人支架床头可伸缩抖音视频直播支撑架子switch吃鸡游戏机座NS-2S,32.9,NVV京东自营旗舰店,3700
杜蕾斯 螺纹避孕套女专用 女 戴狼牙棒持久大颗粒情趣狼牙套男狼牙棒安全套延时女性持久高潮成人情趣用品 新客尝鲜【22只】魔法情趣18+狼牙套4,52.3,杜蕾斯成人用品旗舰店,6000
广博(GuangBo)10个装A4按扣学生透明防水文件袋试卷收纳学科分类档案袋办公用品条纹款A6320KA暑期特惠,7.76,广博京东自营官方旗舰店,240000
东北农嫂 玉米棒 粘糯真空玉米代餐早餐 金银糯玉米1.6kg 8支,19.0,东北农嫂旗舰店,15000
雅诗兰黛ANR特润肌透精华露 100ml 第7代小棕瓶精华肌底液,549.0,1号会员店,500
浪莎冰丝船袜女夏季薄款无痕硅胶防滑浅口袜高跟鞋隐形袜子女 肤4,28.4,浪莎内衣京东自营官方旗舰店,900
万景 生态原条金鲳鱼550g (1条) 北海湾海鱼 新鲜急冻 海鲜水产 生鲜,19.9,万景海产京东自营旗舰店,4000
黔窖头茅风酱韵白酒贵州茅台镇酱香型白酒53度粮食酿造坤沙老酒年货送礼 53度 400mL 1瓶 茅风酱韵酱香白酒,9.4,张义斋白酒专营店,200
长寿花轻食煮义玉米胚芽油6.09L ,69.7,长寿花京东自营旗舰店,2100
倾凡抖音网红高尔夫长柄伞带防水套雨伞防晒大号直杆长柄自动双人雨伞 高尔夫防水套内黄外黑,24.94,倾凡家居旗舰店,1800
卡姿兰（Carslan）素颜霜（升级版） 01水润雪肌 5g（此商品为体验装）,7.7,卡姿兰京东自营官方旗舰店,33000
卡卡露10双装男士袜子夏季中筒袜运动防臭吸汗透气商务休闲60%纯色棉袜 黑色10双 均码,18.9,卡卡露皮亚诺专卖店,730000
前岔水蜜桃【现货】正宗无锡白凤水蜜桃 时令水果现摘新鲜精选桃子 8个礼盒装(单果4-5两左右),33.2,前岔水果官方旗舰店,1000
先点数据线Type-c快充闪充66W超级快充电器套装6A插头适用华为荣耀oppo小米vivo三星手机数据线扁圆口 66W套装【快充电器+1米线】,8.9,先点旗舰店,21000
深海头等舱厄瓜多尔白虾1.5kg/盒 盐冻工艺20-30规格 30-45只每盒 礼品 ,79.9,深海头等舱 SHTDC京东自营旗舰店,1400
军献祛痘修护洁面乳膏100g改善痘肌深层清洁毛孔洗面奶七夕情人节礼物,82.0,军献京东自营旗舰店,1100
奥妙洗衣粉除菌温和柔护去渍不伤手低泡易漂洗大袋持久留香家用整箱批 【2.2斤】馨香除菌柔护粉1100g,9.9,岚起家庭清洁专营店,500
舒洁（Kleenex）柔韧纯白卫生纸有芯 3层10卷*1提卷纸厕纸  三维立体 柔软亲肤,28.9,舒洁京东自营旗舰店,390000
素时代星级酒店枕头 纯棉A类抑菌日式枕芯可水洗护颈枕一对拍2 中枕,39.6,素时代家纺京东自营旗舰店,900
正泰（CHNT）开关插座面板墙壁暗装86型无框大板墙面家用五孔插座NEW6TA幻银灰 （联系客服 清单报价）,42.0,正泰（CHNT）电工旗舰店,6300
新希望低温酸牛奶  初心原味风味发酵乳酸奶235g*12瓶【源头直发】,64.9,新希望乳业京东自营旗舰店,1800
妈妈壹选绿劲洗洁精餐具净1.28kg*4瓶 洗涤灵洗碗洗涤剂 家庭装,67.9,la官方旗舰店,27000
陇百味广西百色桂七芒果现摘现发应季当季新鲜时令水果礼盒整箱可批发 带箱9斤单果150-250g,23.6,鲜分队水果旗舰店,200
良品铺子 华夫饼1kg 办公室早餐饼干蛋糕家庭装代餐网红面包整箱2斤,28.6,良品铺子京东自营旗舰店,55000
标记闭眼入拇指干湿两用气垫粉扑散粉海绵不吃粉美妆化妆工具粉扑1枚,7.7,标记（BLJ）京东自营旗舰店,300
泊美胶原蛋白弹润抗皱面霜 绿钻霜(滋润型)7g 节日礼物 便携旅行装,19.9,泊美（Pure&Mild）京东自营旗舰店,16000
缘爱有芯大卷纸商用4层330克*12卷酒店大盘纸卫生纸可溶水厕纸整箱,49.9,缘爱京东自营旗舰店,3400
鲜生说（XIANSHENGSHUO）北极甜虾1.5kg/盒 腹籽90-120只/kg 熟冻甜虾 解冻即食,79.9,鲜生说京东自营旗舰店,8100
FV金钻精华粉底液轻薄水润养肤持妆遮瑕自然色8g+三连包品鉴装*1g,6.9,FV化妆品京东自营旗舰店,1200
【全网低价】嘉然恒 笔记本本子高颜值定制A5商务软皮面记事本笔记本子文具软面抄工作日志会议记录本 深蓝色,5.8,嘉然恒（jiaranheng）京东自营旗舰店,11000
迪摩（DEARMO）F35有线鼠标游戏鼠标电竞RGB鼠标绝地求生吃鸡鼠标带砝码配重块鼠标 黑色 6000DPI,119.0,迪摩京东自营旗舰店,3800
杰士邦延时避孕套超凡持久安全套男女专用女戴射不超薄0.01隐形裸入大颗粒狼牙套成人计生情趣用品 持久六合一【22只】多种持久体验+高潮狼牙,59.8,杰士邦计生情趣旗舰店,1000
邹有才七色糙米1KG升级款 五谷杂粮 低脂主食粗粮 黑米红米紫米荞麦米,9.9,邹有才京东自营旗舰店,7400
京鲜生 山东网纹蜜瓜 2粒装 单果1kg起 净重2-2.5kg 生鲜水果 源头直发,19.9,水果源头直发京东自营专区,2500
榄茵农家软丝瓜络洗碗刷锅下奶搓澡巾洗澡老干丝瓜瓤水瓜囊筋布渣 剪断长度10 - 15厘米（5个装）,7.75,泽睦厨具专营店,1700
超频三（PCCOOLER）R4000S CPU风冷散热器（支持12/13代/1700/AM4/AM5平台/四热管/黑化//配硅脂）,60.9,超频三京东自营官方旗舰店,5600
冰块模具冰格制冰模具冰盒神器食品级按压冰格模具冻冰块盒制冰盒 双层按压冰格,5.82,京喜自营官方店,600
花禾恬即食水果甜玉米粒800g 80g*10袋 1号会员店源头直发,29.9,1号会员店,400
岱记精酿经典小麦精酿啤酒毋养鱼原浆橘香白啤330ml*6罐整箱青岛聚会出游,26.6,岱记精酿京东自营旗舰店,1300
HerbsofGold和丽康活性叶酸片降低高同型半胱氨酸中老年人心脑血管成人白发男女士备孕澳洲进口 60粒*1瓶【第4代 5-甲基四氢叶酸】,153.0,HerbsofGold海外旗舰店,1800
五粮液股份 五粮春二代菁萃 浓香型白酒 52度 550ml*6瓶 整箱装中秋送礼,1508.0,五粮液京东自营官方旗舰店,4800
理肤泉B5多效保湿修复面膜5片（无盒装）补水保湿长效呵护舒缓,59.0,1号会员店,5700
如植男士袜子男中筒袜夏季100%纯棉抗菌防臭吸汗透气耐磨休闲运动长袜,47.41,如植京东自营旗舰店,100
【七夕礼物】毕加索（pimio）钢笔礼盒机长系列签字笔套装高端成人生日全网低价男学生练字商务办公礼品机长蓝套装,178.0,毕加索京东自营官方旗舰店,3700
777指甲刀三七指甲钳子斜口指甲剪指甲钳进口指甲剪刀剪指甲刀608G,24.0,韩国777京东自营旗舰店,14000
777指甲剪指甲钳子三七指甲刀指甲钳进口剪指甲刀608,17.9,韩国777京东自营旗舰店,20000
维特丝（vetes）氨基酸控油蓬松洗发水男女士无硅油去屑止痒洗发露洗头膏持久留香 【行业销冠】蓬松洗发水NO.1,27.54,维特丝官方旗舰店,3300
南堡衣物除菌液2.3L洗衣杀菌除菌剂消毒液家居宠物地板环境清洁无异味,20.6,南堡（Numbudh）京东自营旗舰店,1100
海鲜世家 冷冻扇贝柱 450g 65-80粒 瑶柱 生鲜 火锅烧烤食材,24.4,海鲜世家京东自营旗舰店,4000
亿迪猫粮成猫10斤冻干全价5公斤布偶全阶段大包装5kg生骨肉增肥专用,59.8,亿迪京东自营旗舰店,15000
【全网低价】金蝶 kingdee 发票版凭证盒子会计凭证档案盒配套凭证纸会计盒 260*150*50mm 10个/包,13.0,金蝶（kingdee）京东自营旗舰店,3500
【赠起泡网】天然蜂蜜手工皂洗脸皂嫩白补水控油洁面 活动专享 80g 1块,2.5,京喜自营官方店,1300
怡宝 蜜水柠檬水果饮料350ml*12瓶/箱  酸甜鲜爽 奶龙款随机 350mL 12瓶 1箱,30.0,怡宝官方旗舰店,4100
邹有才熟黑芝麻500g无染色低温炒制芝麻粒免洗即食炒货烘培辅料五谷杂粮,12.9,邹有才京东自营旗舰店,1400
兔头妈妈儿童牙刷 1-3岁宝宝婴幼儿口腔清洁万毛牙刷轻柔洁净不炸毛 万毛护理牙刷2支装（蓝+黄）,14.9,兔头妈妈洗护旗舰店,100
GEEZER Hello bear 无线复古朋克键鼠套装 可爱办公键鼠套装 鼠标 电脑键盘 笔记本键盘 奶茶色,74.9,GEEZER京东自营旗舰店,1200
联想（Lenovo) 128GB SSD固态硬盘mSATA接口 SL700固态宝系列,129.0,联想SSD京东自营旗舰店,26000
艾帝达姆大星啤酒 西班牙进口精酿啤酒小麦白啤麦芽4.8度 高端送礼inedit 大星 750mL 6瓶 礼盒装,269.0,酒富盛酩京东自营旗舰店,7600
清风抽纸 原木金装150抽20包3层 面巾纸巾餐巾纸卫生纸婴儿适用整箱 【店长推荐】150抽20包,58.9,清风官方旗舰店,24000
滋源（seeyoung）洗发水控油去屑无硅油男女士生姜防脱洗头膏 无患子控油轻盈洗发水 400ml 1瓶,37.1,滋源官方旗舰店,32000
康佳（KONKA）27英寸高清屏一体机电脑N100办公学习台式主机(intel12代N100 16G 512GSSD 双频WiFi),1680.0,康佳（KONKA）电脑京东自营旗舰店,300
杜康老窖尊享版白酒50度浓香型500ml*6瓶整箱装口粮酒纯粮食酒|无礼袋 50度 500mL 6瓶 整箱装送礼白酒,109.0,杜康官方旗舰店,12000
猫人（MiiOW）毛巾 5A纯棉抗菌洗脸巾不掉毛柔软全棉吸水面巾2条 深棕+浅驼,18.9,猫人（MiiOW）居家布艺京东自营旗舰店,300
钓鱼记麻辣小龙虾尾4盒装*每盒252g(35-40只) 净虾550g 加热即食虾球,42.66,钓鱼记京东自营旗舰店,4200
华味仙新鲜新疆西梅应季时令水果生鲜李子健康轻食 3斤大果 （净重2.7斤）,19.99,青沃生鲜专营店,10000
蓝月亮 洁净洗衣液（自然清香）2kg×6瓶 家庭装整箱批发【企业专属】,220.0,蓝月亮商用京东自营旗舰店,3100
三萌果蔬正宗蒙阴黄桃【源头直采】山东当季现摘毛桃新鲜桃子水果送礼 5斤精选装 净4.5斤,19.8,诚易生鲜专营店,900
槲皮素肺部保健品肺片结节可搭消除结节素的药Herbsofgold和丽康澳洲进口 500mg高浓度槲皮素*1瓶,229.3,HerbsofGold海外旗舰店,2100
SMOOKY 电子计数握力器嘴哥推荐臂力锻炼男女康复训练腕力家用健身器材 运动黑【10~100kg力度调节】,25.0,SMOOKY官方旗舰店,1800
Libresse薇尔日用卫生巾 日用量贩装 姨妈巾 动态贴合 轻薄透气 240mm 日用240mm*30片,17.9,Libresse旗舰店,400
C咖氨基酸白泥清透净肤双管洁面乳2g×5袋七夕送女生礼物,9.9,C咖京东自营旗舰店,600
VIDIVICI女神洗面奶蚕丝泡沫洁面乳120ml 深层清洁温和控油,67.0,1号会员店,900
家家宜内衣内裤洗衣液除菌抑菌持久留香去血渍专用液护理洗涤剂1kg,14.9,家家宜京东自营旗舰店,800
纯春堂1%二硫化硒洗发水控油去屑止痒炎洗剂溢脂性除螨痘毛囊清洁膏露,39.9,皓研京东自营旗舰店,800
慕那美（monami）新P3000纤维笔水性笔中性笔勾线笔手帐笔学生用水笔 黑色12支04009-01黑色 12支装04008升级,15.6,慕那美京东自营官方旗舰店,9700
山东烟薯25号 烤薯专用 糖心流油满屋飘香沙地烟薯 香甜烤烟薯 箱装 5斤 净4.5斤【单果3-8两】,13.9,知丰新农人店,1900
馥绿德雅活力强韧洗发露600ml 小绿珠控油滋养头皮强韧赋活强健发根洗发水,165.0,1号会员店,400
华硕（ASUS）12代酷睿i5 办公家用 无线蓝牙 迷你主机 电脑mini主机 便携网课小机箱 台式机 全套整机 ITX主机 i5 12450H 16G 512GWIFI配置七,1759.0,酷尘组装电脑旗舰店,100
京选C TO C数据线2条Type-C双头PD100W快充充电线5A适用iPad苹果/小米/oppo/vivo笔记本电脑手机1.5米,21.81,京选配件京东自营旗舰店,10000
昕老大花香去污渍爆炸盐彩漂粉白衣服增亮增艳去渍 实惠装1100±100g,6.0,安选家居专营店,10000
澳柯玛（AUCMA）家用办公保温防烫电水壶/一键自动上水电热水壶泡茶壶/底部上水免开盖电茶炉烧水壶ADK-1350J15,164.55,澳柯玛厨电京东自营旗舰店,3300
浪莎浪莎内裤女高腰收腹安全裤防走光提臀塑形抑菌护腰裤女士打底裤,36.9,浪莎京东自营官方旗舰店,100
C咖山茶花解渴面膜1罐 睡眠面膜补水保湿面膜七夕情人节送女生礼物,15.9,C咖京东自营旗舰店,500
小木鱼开箱器快递刀迷你水果刀精品随身口袋露营多功能锋利高硬度小刀 1个装,2.49,京喜自营官方店,1500
京愿山西水蜜桃 毛桃 脆甜桃子 红不软当季新鲜水果生鲜 5斤 优选装 （净重4.5斤）,14.99,荣鼎生鲜专营店,19000
杰士邦超薄避孕套001安全套0.01隐形无套裸入玻尿酸男女专用女戴持久大颗粒狼牙套情趣计生成人用品 【超薄超润】001超薄组合17只,39.9,杰士邦计生情趣旗舰店,300
优尚(OASO)自动吸墨钢笔礼盒 返回舱 黑色墨水 钢笔0.38mm六一儿童节礼物男女生日礼物,49.0,优尚京东自营官方旗舰店,5800
ziiu张御 荞麦颈椎枕芯 羽丝绒AB双面枕头酒店家用 单只装 48*74cm,70.0,ziiu京东自营旗舰店,40
清奢适用飞利浦sonicare电动牙刷头C1 C2 C3/G2/hx6730/3260a HX3250A HX6100 HX3226钻石替换头HX992w 标准款 6支,29.8,清奢官方旗舰店,400
宜婴【新品】红山茶花奢柔拉拉裤尿不湿试用装 弱酸亲肤 拉拉裤XXXL码6片【17-18kg】,6.9,宜婴母婴旗舰店,900
收米太阳伞防晒防紫外线女晴雨两用遮阳小巧便携胶囊折叠五折迷你 五折6骨-梧桐米 晴雨两用 迷你便携,13.17,彼此厨具专营店,3800
惠夫人拖鞋男浴室漏水男士拖鞋夏天室内居家镂空防滑凉拖鞋女家用拖鞋女 网格漏水 灰色 42-43 （适合41-42码穿）,9.0,惠夫人锦钰专卖店,13000
薇诺娜（WINONA）酵母重组胶原蛋白敷料贴单片装,19.9,薇诺娜（WINONA）医疗器械京东自营旗舰店,3300
冰川纹高颜值塑料漱口杯牙杯口杯带把手宿舍家用透明情侣款 冰川纹漱口杯2个【白+灰混色】,3.58,京喜自营官方店,500
欢妍鱼鳞玻璃杯美人鱼杯高颜值鱼鳞纹浮雕龙鳞菠萝杯家用水杯果汁杯 鱼鳞玻璃杯,4.9,欢妍旗舰店,1700
摩天手(Mofii) sweet无线复古朋克键鼠套装 办公键鼠套装 鼠标 电脑键盘 笔记本键盘奶茶色混彩,99.0,摩天手（Mofii）京东自营旗舰店,37000
佰卡朗适用华为66w充电器超级快充Mate60Pro+数据线P50403020插头充电头Nova1109876原5套装保时捷充电线 1米6A 超级快充线,1.8,佰卡朗旗舰店,1500
水之蔻舒润保湿精华乳20g（脱毛伴侣）,5.9,水之蔻个护京东自营旗舰店,8600
金蝶80g空白凭证纸240*140mm发票版 适用于各类财务会计软件记账凭证打印纸 通用空白单据 【尝新价】500张/包,11.9,金蝶财务用品官方旗舰店,100
虫儿男士内裤男生夏季纯棉抗菌档裤衩男式平角底裤潮流青年大码短裤头 【礼盒装】混色4条 XL（建议120-140斤）,37.9,虫儿官方旗舰店,300
wonplug 欧标德标进口电器圆插头转换器韩国德国欧洲俄罗斯转中国国标国内用 欧标德标电器国内转换器（三脚）,24.9,wonplug电器旗舰店,400
惠寻【已售500w只】京东自有品牌节庆加厚一次性环保纸杯 10只*190ml,2.1,惠寻家居日用诗莎专卖店,63000
【开学必备】得力(deli)便携款学生计算器 马卡龙迷你计算器 亲肤按键 小学四年级课程适用 学习用品 蓝TE10,8.9,得力京东自营官方旗舰店,3200
德国品质电动剃须刀男士旅行便携式迷你小钢炮刨刮胡刀数显送礼 升级款星空灰+1套备用刀头 普通装,51.8,臻选个护健康小店,800
C咖祛痘面膜1罐 皮傲宁淡化痘印修护面膜女敏感肌七夕送女生礼物,15.9,C咖京东自营旗舰店,800
【全网低价】齐心(Comix) 9号A4牛皮纸信封信纸邮局标准信封袋工资袋发票袋330*227mm文具 DL 40张/包 EC602黄,12.9,齐心京东自营官方旗舰店,900
青岛啤酒博物馆桃园结义12度5L*1桶经典黄啤酒高浓麦汁鲜啤精酿 礼盒装,164.0,青岛啤酒（TsingTao）博物馆京东自营旗舰店,3400
少年伴 自动铅笔 卡皮巴拉高颜值可爱0.5mm活动铅笔套装小学生专用小水豚免削铅笔儿童写字笔按动铅笔 4套装,15.9,文具工厂直供京东自营专区,100
正钻 巡更棒  巡更器 巡更系统 巡更机 巡更仪 保安巡更打点器ET-3030,224.45,正钻京东自营旗舰店,600
科龙（KELON）睡眠空调【QJ】1.5匹 新一级能效大风量 低噪轻音 变频节能省电 冷暖气 卧室壁挂式挂机家用 1.5匹 一级能效 33GW/QJ1-X1,1789.0,科龙空调智选旗舰店,600
西部数据（WD）6TB 移动硬盘 USB3.0 SE系列 2.5英寸 机械硬盘 大容量 手机笔记本电脑外接 外置存储办公,1209.0,西部数据京东自营旗舰店,460000
三精牌葡萄糖酸锌口服溶液 10ml*12支 治疗缺锌引起的营养不良厌食症异食癖口腔溃疡痤疮儿童生长发育迟缓,26.8,京东大药房,48000
旅行便携式加固折叠衣架旅游晾衣服神器出差酒店小型伸缩晾衣架 【颜色随机】 10个,6.43,京喜自营官方店,700
齐心(Comix) 吾皇万睡盲袋 文具盲盒套装 小孩初高中学生奖励礼物 开学文具福袋套装礼盒 WHCL002,10.9,齐心京东自营官方旗舰店,2100
邹有才黄豆500g 非转基因东北黄大豆可发豆芽打豆浆五谷杂粮粗粮早餐,5.99,邹有才京东自营旗舰店,1800
索德曼摄像头室外家用家门口WiFi版无线监控器手机远程800万超清插电可对话夜视360度无死角4g全景防水 wifi款【手机远程+语音对讲+移动自动跟踪】,110.1,索德曼旗舰店,1100
佳莱福复配浓缩鱼油30粒小瓶装,9.9,佳莱福京东自营旗舰店,200
榄茵泡面碗宿舍学生带盖日式不锈钢保温大容量食堂打饭方便面神器 碗+盖【配贴纸】 1000ml 不锈钢泡面碗,5.84,芃悦家居专营店,500
ROCK手机指环扣金属桌面懒人手机支架苹果15 iPhone15Pro Max华为pura70 mate60小米vivo旋转陀螺红色,27.5,ROCK数码京东自营旗舰店,21000
晟旎尚品衣架浸胶防滑无痕衣挂晾衣架衣撑子家用 【浸胶防滑衣架】10支装,6.9,晟旎尚品居家官方旗舰店,6100
南极人袜子男短袜夏季薄款运动棉袜吸汗透气防臭低帮短筒夏天男生船袜 【随机款棉袜】混色5双装 均码,6.5,南极人微蓝专卖店,400
爱丽思塑料衣服收纳箱大号玩具整理箱抽屉式59L灰色1个装500D,73.59,爱丽思（IRIS）京东自营旗舰店,31000
玻璃水杯女生耐高温茶水分离办公室泡茶杯子带把手便携大肚吸管杯 绿色,5.43,京喜自营官方店,600
HAOLOCM适用于大疆Osmo Pocket 3/2贴膜 DJI灵眸OP数码相机屏幕镜头膜AR增透降反射高清套装配件 【AR高清增透膜】大疆Osmo Pocket 3 屏幕膜【一片装】,24.0,HAOLOCM官方旗舰店,100
薇薇恋【精品】恩施小土豆现挖新鲜黄心土豆当季蔬菜整箱迷你马铃薯洋芋 精选 2500g 【小土豆】鸡蛋大小左右,14.6,薇薇恋生鲜旗舰店,80
ESSAGER益斯65W二合一数据线Type-C转Type-C转lightning快充适用于苹果15141312笔记本电脑PD充电线 1M,11.23,ESSAGER官方旗舰店,50
ROCK苹果充电线数据线快充PD33W Type-Cto Lightning手机iPhone14plus/13promax/12/11平板iPad1.2米紫,33.0,ROCK数码京东自营旗舰店,900
杜康老窖豪享版浓香型白酒52度750ml*6瓶整箱装 高粱酒纯粮酒送礼 52度 750mL 6瓶 整箱装,226.0,杜康酒类京东自营旗舰店,8100
农纪元云南蘸水辣椒面辣椒调料麻辣1+1蘸料100g烧烤撒料蘸料火锅干碟,5.9,农纪元（NONG JI YUAN）京东自营旗舰店,200
"梦芷山东冰淇淋网纹蜜瓜应季蜜瓜新鲜甜瓜水果特产 5斤装(净重4.5斤,1-3个)",17.9,梦芷果蔬旗舰店,200
康佳（KONKA）台式主电脑酷睿i5高阶办公商用家用台式小主机(酷睿12代I5-12450H 16G 512GSSD WiFi),1780.0,康佳（KONKA）电脑京东自营旗舰店,100
憨仕白茶猫砂混合豆腐猫砂除臭结团膨润土茶多酚香猫砂防臭混合砂低尘 白茶混合豆腐猫砂2.4kg*1,8.6,憨仕官方旗舰店,1500
冰天凍地澳亚新兰 雪花和牛肉粒1000g【烧烤季】 牛肉粒新鲜烧烤食材,79.0,冰天冻地生鲜旗舰店,50
爱士堡小麦啤酒500ml*4听德国进口啤酒 小麦啤酒500ml*4听,21.9,爱士堡啤酒旗舰店,800
半球（PESKOE） 圆形电磁炉 家用电磁灶 多功能迷你小电炉灶 火锅炉套装 2200W无极旋钮调温 简约白【单机款】,84.55,半球旗舰店,3900
【全网低价】齐心（Comix）商务经典硬皮面笔记本 25K122张办公记事本 会议记录教案日记用品 A5黑色C5902,9.5,齐心京东自营官方旗舰店,160000
金蝶 kingdee 5只A4网格拉链袋 学科分类袋科目袋防水试卷袋文件袋 办公用品,9.5,金蝶（kingdee）京东自营旗舰店,3500
Imakara樟脑丸鞋柜衣柜驱虫防霉除湿防潮净化除臭除味干燥剂防蟑螂卫生球 带壳樟脑球【防蛀驱鼠驱蟑螂】,9.9,Imakara旗舰店,1300
【药房直售】北京同仁堂益生菌肠道益生菌成人肠胃肠道便秘拉稀可配调理脾胃虚弱复合益生菌冻干粉男女性儿童 【4盒】调理肠胃周期装,48.96,顺德大药房官方旗舰店,6100
传良（CHUANLIANG）国潮金属书签商务礼品故宫文创生日礼物送同学 狮狮如意伴手礼,21.8,传良（CHUANLIANG）京东自营旗舰店,400
【全网低价】金蝶（kingdee）50张1号 牛皮纸信封162*100mm现金信封发票工资袋信封袋  BCBQ11-1号,4.2,金蝶（kingdee）京东自营旗舰店,1000
KACO初心旋转中性笔高颜值0.5mm子弹头黑色签字笔学生考试速干水笔创意办公文具签字笔 初心-樱花限定,10.02,KACO旗舰店,500
晨光（M&G）剪刀锋利省力防锈耐用办公学生专用ASS913H8黑色圆头180mm大号剪刀 1把装,6.11,晨光（M&G）文具京东自营专卖店,30
GEIL金邦 1TB SSD固态硬盘 SATA3.0接口 台式机笔记本通用 高速500MB/S  A3系列,335.6,GEIL存储京东自营旗舰店,4400
【全网低价】齐心（Comix）300张荧光膜索引标签贴/便签贴/便利贴小条/指示便签纸 3个装(44x12mm)20张*5色 D7012EC,7.5,齐心京东自营官方旗舰店,110000
华味仙突尼斯软籽石榴新鲜水果时令生鲜果蔬节日送礼礼盒 5斤实惠装单果200g起 净重4.5斤,19.99,青沃生鲜专营店,50
【全网低价】齐心（Comix）A5/60张线圈本纸面笔记本子文具/日记本/记事本/作业本/手账本学生文具 4本套装  ECC100,9.9,齐心京东自营官方旗舰店,11000
愉果（yuguo）会理突尼斯软籽石榴水果 新鲜水果礼盒 5斤高性价比净重4.5斤 单果5-6两,17.9,愉果旗舰店,41000
索德曼太阳能摄像头Wifi版免插电室外家门口无线家用监控器手机远程可对话360度无死角智能高清夜视防雨,215.55,索德曼旗舰店,200
KACO 四色笔优写多功能四合一中性笔中小学生按动多色水笔0.5mm简约随身4色手帐笔记标记笔 优写四色笔 两支装+混色芯,16.9,KACO办公旗舰店,300
西玛优选 KPJ101用友凭证纸封面封皮 25套/包(不含包角) 120g木浆 213*130mm 会计记账凭证封面 26136	,10.9,用友表单京东自营旗舰店,100
华硕 i5 12490F/4060/4060ti显卡游戏台式电脑主机电竞直播家用设计高性能全套组装电脑diy整机WJ11C i5 12490F/RTX3050丨规格四 华硕品质 坚若磐石,4469.0,京东电竞官方旗舰店,1200
ZIME【99.99%好评】苹果充电线PD30W快充type-c数据线适用iPhone14/13/12/11Pro Max手机车载充电线 【苹果Type-C】1.5米PD30W快充线,13.9,紫米官方旗舰店,2600
艾芭莎（Aibaasaa）宿舍小风扇小型床头空气循环扇制冷小风扇床上用学生宿舍充插电风扇迷你usb桌面风扇 【冰川白】3000毫安|12小时长续航|带夜灯,62.8,艾芭莎旗舰店,400
书立架书夹书档书架桌上收纳固定书本简易桌面书本书立挡板放书隔板铁支架 马卡龙蓝-2片,6.8,离草办公文具旗舰店,400
潼关肉夹馍生饼胚 手工糕点桂花糕糯米糕零食夹心糕早餐速食 桂花糕买三赠一 共4种口味1kg 1件,19.9,雨生聚徕生鲜专营店,700
纽曼（Newmine）[3C认证]10000毫安时大容量充电宝自带三线10W移动电源适用于苹果华为小米等手机耳机等 奶茶色,59.0,纽曼手机配件京东自营旗舰店,2900
科硕（KESU） 移动硬盘 USB3.0 大容量安全加密 高速外接存储 时尚黑+硅胶套 500G,90.0,科硕移动硬盘旗舰店,22000
京鲜生 山东烟台栖霞红富士苹果5斤装 单果80-85mm 源头直发包邮,25.9,水果源头直发京东自营专区,500
【全网低价】齐心（COMIX）A5/60页软抄本笔记本子开学文具/软面抄/工作记事本办公用品 10本装 C4502-10,9.9,齐心京东自营官方旗舰店,34000
苹果数据线PD快充线20W手机充电线/Type-C to Lightning充电器线iPhone14promax/13/12/11/XR 苹果PD快充数据线1m*1条装,3.01,京喜自营官方店,1100
天色 原木制标签贴纸自粘性标签价格贴价签纸手写自粘分类贴纸便利贴小标签贴纸名字不干胶TS-4306混色,6.5,天色京东自营官方旗舰店,1900
圣汀格法国红酒原装原瓶进口葡萄酒aoc干红葡萄酒整箱14.5度年货送礼 AOC级单支装配礼袋750ml*1,59.0,酒夫堡官方旗舰店,60
南极人袜子女短袜夏季薄款纯色棉质日系低帮浅口百搭布标船袜诸暨女袜 【女士随机款棉袜】混色5双装 均码,6.46,南极人微蓝专卖店,200
稚优泉玻尿酸保湿精华液30ml 面部护肤精华水补水滋润七夕礼物送女友,7.7,,700
DUTRIEUX挂钩免打孔强力胶粘钩挂墙壁承重墙透明无痕粘钩宿舍墙面粘贴钩子 黑色大挂钩【5个】,2.97,燕询清洁用具专营店,2000
观鹤 广东凉茶90g清热解暑去湿生津用于四时感冒发热喉痛湿热积滞口干尿黄 1包（观鹤广东凉茶）有效期至2024年11月,3.7,康芝岛大药房旗舰店,200
华硕 i5 14400F/4060Ti显卡/电脑台式主机黑神话悟空游戏直播办公设计全套组装电脑diy整机WJ11C i5 12600KF/华硕RTX4060丨规格三,5669.0,京东电竞官方旗舰店,600
飞利浦（PHILIPS）无线鼠标 2.4G无线轻巧便携长续航办公商务鼠标 台式电脑笔记本通用 7337黑色无线鼠标（电池版）,19.9,爱颖鸿儒外设产品专营店,300
【全网低价】齐心(Comix)笔记本子A5/98张 文具软皮面会议记录本创意斜绑带/记事本/日记本定制 黑色ECC5851,13.9,齐心京东自营官方旗舰店,12000
莫代尔男士袜子男夏季短袜休闲运动棉袜男生潮流拼色块吸汗透气舒适船袜 随机款式5双装 均码,6.9,莫代尔蒙安专卖店,500
